"","X","subPlot","Plot.","NearestSage","TransectPair","Date","Litter","Bare","Crypto","Rock","Dung","FirstYearSeedlingDensity","BRTE_A","VUBR_A","ELCA_A","Inv_AG_A","ERCI_A","LASE_A","DESO_A","SATR_A","SIAL_A","LEPE_A","UJ1_A","CETE_A","ALMI_A","TRDU_A","Inv_AF_A","POSE_A","ELEL_A","PASM_A","ORHY_A","CARX_A","ACTH_A","Nat_PG_A","TEGL_A","ERNA_A","GRSP_A","CHVI_A","ARTR_A","Shrub_A","UNK9_A","DEPI_A","UJ10_A","UJ13_A","UJ8_A","Nat_AF_A","PHDI_A","UNKJ4_A","UJ11_A","UJ12_A","UJ14_A","UJ4_A","CABR_A","UJ9_A","UJ7_A","CROC_A","DICA_A","AMIN_A","UJ3_A","UNK11_A","UJ5_A","Nat_PF_A","Plot_Tran"
"794",794,"1-2","J18",">200","A","2016/06/21",93,0,0,0,0,0,20,0,0,20,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18A"
"795",795,"1-3","J18",">200","A","2016/06/21",92,0,0,0,0,0,20,0,0,20,10,0,0,0,2,0.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18A"
"796",796,"1-4","J18",">200","A","2016/06/21",95,0,0,0,0,0,11,0,0,11,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18A"
"797",797,"1-5","J18",">200","A","2016/06/21",92,0,0,0,0,0,30,0,0,30,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18A"
"798",798,"1-6","J18",">200","A","2016/06/21",95,1,0,0.5,0,0,6,0,0,6,30,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18A"
"799",799,"1-7","J18",">200","A","2016/06/21",96,1,0,0,0,0,2,3,0,5,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18A"
"800",800,"1-8","J18",">200","A","2016/06/21",97,0,0,0,0,0,2,1,0,3,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18A"
"801",801,"1-9","J18",">200","A","2016/06/21",94,2,0,0,0,0,5,0,0,5,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18A"
"802",802,"1-10","J18",">200","A","2016/06/21",92,5,0,1,0,0,2,3,0,5,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18A"
"803",803,"1-11","J18",">200","A","2016/06/21",95,0,0,0,0,0,3,0,0,3,35,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18A"
"804",804,"2-1","J18",">200","A","2016/06/21",94,3,0,0,0,0,3,0,0,3,45,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18A"
"805",805,"2-2","J18",">200","A","2016/06/21",97,0,0,0,0,0,8,0,0,8,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18A"
"806",806,"2-3","J18",">200","A","2016/06/21",94,0,0,0,0,0,20,0,0,20,10,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18A"
"807",807,"2-4","J18",">200","A","2016/06/21",96,0,0,0,0,0,20,0,0,20,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18A"
"808",808,"2-5","J18",">200","A","2016/06/21",95,0,0,0,1,0,15,0,0,15,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18A"
"809",809,"2-6","J18",">200","A","2016/06/21",93,1,0.5,0.5,0,0,25,0,0,25,15,0,0,0,0,0.5,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18A"
"810",810,"2-7","J18",">200","A","2016/06/21",98,0,0,0,0,0,5,0,0,5,45,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18A"
"811",811,"2-8","J18",">200","A","2016/06/21",97,1,0,0,0,0,4,0,0,4,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18A"
"812",812,"2-9","J18",">200","A","2016/06/21",97,1,0,0,0.5,0,4,0,0,4,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18A"
"813",813,"2-10","J18",">200","A","2016/06/21",92,0,0,0,0,0,55,0,0,55,15,0,0,0,2,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18A"
"814",814,"2-11","J18",">200","A","2016/06/21",96,0,0,0,0,0,15,0,0,15,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18A"
"815",815,"1-1","J18",">200","B","2016/06/21",46,50,0,3,0,0,3,0,0,3,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18B"
"816",816,"1-2","J18",">200","B","2016/06/21",99,0,0,0,0,0,7,0,0,7,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18B"
"817",817,"1-3","J18",">200","B","2016/06/21",95,0,0,0,0,0,20,0,0,20,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18B"
"818",818,"1-4","J18",">200","B","2016/06/21",96,0,0,0,0,0,28,0,0,28,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18B"
"819",819,"1-5","J18",">200","B","2016/06/21",93,0,0,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18B"
"820",820,"1-6","J18",">200","B","2016/06/21",97,0,0,0,0,0,10,0,0,10,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18B"
"821",821,"1-7","J18",">200","B","2016/06/21",96,0,0,0,0,0,15,0,0,15,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18B"
"822",822,"1-8","J18",">200","B","2016/06/21",94,0,0,0,0,0,27,0,0,27,5,0,0,0,0.5,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18B"
"823",823,"1-9","J18",">200","B","2016/06/21",95,0,0,0,0,0,11,0,0,11,7,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18B"
"824",824,"1-10","J18",">200","B","2016/06/21",96,0,0,0,0,0,12,0,0,12,4,0,0,0,0.5,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18B"
"825",825,"1-11","J18",">200","B","2016/06/21",96,0,0,0,0,0,20,0,0,20,3,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18B"
"826",826,"2-1","J18",">200","B","2016/06/21",92,0,0,0,0,0,35,0,0,35,3,0.5,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18B"
"827",827,"2-2","J18",">200","B","2016/06/21",97,0,0,0,0,0,12,0,0,12,9,0,0,0,0.5,0,0,0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18B"
"828",828,"2-3","J18",">200","B","2016/06/21",97,0,0,0,0,0,10,0,0,10,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18B"
"829",829,"2-4","J18",">200","B","2016/06/21",95,0,0,0,0,0,15,0,0,15,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18B"
"830",830,"2-5","J18",">200","B","2016/06/21",94,0,0,0,0,0,25,0,0,25,2,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18B"
"831",831,"2-6","J18",">200","B","2016/06/21",NA,NA,NA,NA,NA,0,11,0,0,11,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18B"
"832",832,"2-7","J18",">200","B","2016/06/21",99,1,0,0,0,0,2,0,0,2,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18B"
"833",833,"2-8","J18",">200","B","2016/06/21",94,0,0,1,0,0,20,0,0,20,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18B"
"834",834,"2-9","J18",">200","B","2016/06/21",95,0,0,0,0,0,25,0,0,25,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18B"
"835",835,"2-10","J18",">200","B","2016/06/21",98,0,0,0,0,0,7,0,0,7,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18B"
"836",836,"2-11","J18",">200","B","2016/06/21",99,0,0,0,0,0,3,0,0,3,35,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18B"
"837",837,"1-1","J18",">200","C","2016/06/21",96,0,0,0,0,0,12,0,0,12,6,0,0,0,0.5,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18C"
"838",838,"1-2","J18",">200","C","2016/06/21",95,4,0,0.5,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18C"
"839",839,"1-3","J18",">200","C","2016/06/21",91,0,0,0,0,0,45,0,0,45,0.5,0,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18C"
"840",840,"1-4","J18",">200","C","2016/06/21",97,0,0,0,0,0,10,0,0,10,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18C"
"841",841,"1-5","J18",">200","C","2016/06/21",97,0,0,0,0,0,10,0,0,10,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18C"
"842",842,"1-6","J18",">200","C","2016/06/21",97,0,0,0,0,0,9,0,0,9,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18C"
"843",843,"1-7","J18",">200","C","2016/06/21",96,0,0,0,0,0,12,0,0,12,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18C"
"844",844,"1-8","J18",">200","C","2016/06/21",98,2,0,0.5,0,0,1,0,0,1,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18C"
"845",845,"1-9","J18",">200","C","2016/06/21",97,4,0,0,0,0,1,0,0,1,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18C"
"846",846,"1-10","J18",">200","C","2016/06/21",96,0,0,0,0,0,5,0,0,5,40,0,0,0,0.5,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18C"
"847",847,"1-11","J18",">200","C","2016/06/21",92,2,0,1,0,0,20,0,0,20,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18C"
"848",848,"2-1","J18",">200","C","2016/06/21",59,40,0,0.5,0,0,1,0,0,1,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18C"
"849",849,"2-2","J18",">200","C","2016/06/21",97,0,0,0,1,0,9,0,0,9,15,0,0,0,0,0.5,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18C"
"850",850,"2-3","J18",">200","C","2016/06/21",93,2,0,0,0,0,17,0,0,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18C"
"851",851,"2-4","J18",">200","C","2016/06/21",90,0,0,0,0,0,35,0,0,35,1,0.5,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18C"
"852",852,"2-5","J18",">200","C","2016/06/21",95,0,0,0,0,0,13,0,0,13,5,0,0,0,0.5,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18C"
"853",853,"2-6","J18",">200","C","2016/06/21",95,0,0,0,0,0,9,0,0,9,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18C"
"854",854,"2-7","J18",">200","C","2016/06/21",97,0,0,0,0,0,20,0,0,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18C"
"855",855,"2-8","J18",">200","C","2016/06/21",96,0,0,0,0,0,12,0,0,12,4,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18C"
"856",856,"2-9","J18",">200","C","2016/06/21",96,0,0,0,0,0,10,0,0,10,5,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18C"
"857",857,"2-10","J18",">200","C","2016/06/21",95,2,0,0,0,0,1,0,0,1,30,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18C"
"858",858,"2-11","J18",">200","C","2016/06/21",97,0.5,0,0.5,0,0,1,0,0,1,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J18C"
"859",859,"1-1","J22",">200","A","2016/06/24",74,25,0,0,0,0,6,0,0,6,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22A"
"860",860,"1-2","J22",">200","A","2016/06/24",96,3,0,0,0,0,7,0,0,7,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22A"
"861",861,"1-3","J22",">200","A","2016/06/24",78,20,0,0,0,0,8,0,0,8,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22A"
"862",862,"1-4","J22",">200","A","2016/06/24",81,17,0,0,0,0,10,0,0,10,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22A"
"863",863,"1-5","J22",">200","A","2016/06/24",83,15,0,0,0,0,8,0,0,8,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22A"
"864",864,"1-6","J22",">200","A","2016/06/24",77,20,0,0.5,0,0,13,0,0,13,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22A"
"865",865,"1-7","J22",">200","A","2016/06/24",30,68,0,0,0,0,4,0,0,4,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22A"
"866",866,"1-8","J22",">200","A","2016/06/24",87,10,0,0.5,0,0,12,0,0,12,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22A"
"867",867,"1-9","J22",">200","A","2016/06/24",84,3,0,0,10,0,10,0,0,10,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22A"
"868",868,"1-10","J22",">200","A","2016/06/24",84,14,0,0,0.5,0,5,0,0,5,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22A"
"869",869,"1-11","J22",">200","A","2016/06/24",5,95,0,0.5,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22A"
"870",870,"2-1","J22",">200","A","2016/06/24",68,20,0,0,6,0,30,0,0,30,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22A"
"871",871,"2-2","J22",">200","A","2016/06/24",88,10,0,0,0,0,9,0,0,9,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22A"
"872",872,"2-3","J22",">200","A","2016/06/24",90,7,0,0,0,0,15,0,0,15,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22A"
"873",873,"2-4","J22",">200","A","2016/06/24",71,25,1,0,0,0,15,0,0,15,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22A"
"874",874,"2-5","J22",">200","A","2016/06/24",88,4,0,0,0,0,55,0,0,55,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22A"
"875",875,"2-6","J22",">200","A","2016/06/24",64,35,0.5,0,0,0,7,0,0,7,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22A"
"876",876,"2-7","J22",">200","A","2016/06/24",92,6,0,0,0,0,9,0,0,9,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22A"
"877",877,"2-8","J22",">200","A","2016/06/24",68,30,0,0,0,0,15,0,0,15,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22A"
"878",878,"2-9","J22",">200","A","2016/06/24",96,2,0,0,0,0,7,0,0,7,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22A"
"879",879,"2-10","J22",">200","A","2016/06/24",91,7,0,0,0,0,7,0,0,7,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22A"
"880",880,"2-11","J22",">200","A","2016/06/24",88,10,0,0,0,0,9,0,0,9,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22A"
"881",881,"1-1","J22",">200","B","2016/06/24",25,75,0,0,0,0,2,0,0,2,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22B"
"882",882,"1-2","J22",">200","B","2016/06/24",93,6,0,0,0,0,7,0,0,7,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22B"
"883",883,"1-3","J22",">200","B","2016/06/24",94,5,0,0,0,0,6,0,0,6,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22B"
"884",884,"1-4","J22",">200","B","2016/06/24",96,2,0,0,0,0,10,0,0,10,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22B"
"885",885,"1-5","J22",">200","B","2016/06/24",71,20,0,0,7,0,10,0,0,10,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22B"
"886",886,"1-6","J22",">200","B","2016/06/24",88,4,5,0,0,0,13,0,0,13,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22B"
"887",887,"1-7","J22",">200","B","2016/06/24",78,20,0.5,0,0,0,8,0,0,8,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J22B"
